Date,Open,High,Low,Close,Adj Close,Volume
1990-11-13,188.669998,190.845001,187.794998,189.875000,189.875000,246740000
1990-11-14,189.875000,192.669998,189.134995,192.449997,192.449997,261620000
1990-11-15,192.449997,192.449997,188.625000,189.550003,189.550003,235940000
1990-11-16,189.550003,189.550003,183.160004,184.960007,184.960007,263940000
1990-11-19,184.960007,187.494995,184.960007,187.039993,187.039993,216520000
1990-11-20,187.039993,187.544998,183.070007,183.315002,183.315002,253360000
1990-11-21,183.315002,184.199997,182.360001,183.934998,183.934998,233340000
1990-11-23,183.934998,185.255005,183.865005,184.279999,184.279999,138840000
1990-11-26,184.279999,185.214996,181.800003,185.119995,185.119995,169460000
1990-11-27,185.119995,189.350006,185.119995,189.175003,189.175003,229200000
1990-11-28,189.175003,191.675003,189.175003,189.695007,189.695007,257180000
1990-11-29,189.695007,191.164993,188.300003,191.110001,191.110001,228380000
1990-11-30,191.110001,193.054993,188.990005,192.580002,192.580002,262560000
1990-12-03,192.654999,195.455002,192.654999,194.524994,194.524994,247620000
1990-12-04,194.524994,195.779999,192.964996,195.604996,195.604996,249700000
1990-12-05,195.604996,199.330002,194.895004,199.024994,199.024994,296160000
1990-12-06,199.024994,203.485001,198.414993,199.485001,199.485001,378880000
1990-12-07,199.485001,199.714996,197.074997,199.345001,199.345001,249160000
1990-12-10,199.345001,199.705002,197.750000,199.440002,199.440002,222500000
1990-12-11,199.440002,199.440002,196.190002,196.554993,196.554993,257400000
1990-12-12,196.554993,198.024994,194.990005,198.024994,198.024994,244600000
1990-12-13,198.024994,198.585007,197.014999,198.029999,198.029999,244040000
1990-12-14,198.029999,198.044998,194.720001,196.134995,196.134995,239000000
1990-12-17,196.134995,196.134995,193.375000,195.054993,195.054993,223740000
1990-12-18,195.054993,199.464996,195.054993,199.240005,199.240005,263960000
1990-12-19,199.264999,200.785004,198.929993,200.414993,200.414993,292420000
1990-12-20,200.414993,202.195007,197.740005,201.514999,201.514999,334800000
1990-12-21,201.514999,203.014999,200.884995,202.755005,202.755005,295220000
1990-12-24,202.755005,202.755005,200.684998,201.220001,201.220001,88420000
1990-12-26,201.220001,202.259995,200.119995,200.570007,200.570007,144740000
1990-12-27,200.570007,201.169998,198.615005,199.160004,199.160004,205440000
1990-12-28,199.160004,199.580002,198.035004,199.419998,199.419998,264660000
1990-12-31,199.419998,200.529999,198.384995,200.529999,200.529999,257740000
1991-01-02,200.529999,200.800003,199.039993,199.764999,199.764999,184040000
1991-01-03,199.764999,199.800003,196.160004,196.395004,196.395004,216780000
1991-01-04,196.395004,198.074997,195.669998,196.824997,196.824997,207660000
1991-01-07,196.824997,196.824997,192.214996,192.350006,192.350006,218920000
1991-01-08,192.350006,193.154999,190.895004,192.089996,192.089996,223460000
1991-01-09,192.089996,197.434998,191.164993,191.684998,191.684998,291560000
1991-01-10,191.684998,196.345001,191.684998,196.080002,196.080002,220280000
1991-01-11,196.080002,196.414993,194.580002,196.195007,196.195007,215300000
1991-01-14,196.195007,196.195007,191.550003,193.770004,193.770004,203620000
1991-01-15,193.770004,195.574997,192.710007,195.335007,195.335007,205140000
1991-01-16,195.335007,203.065002,195.335007,202.955002,202.955002,244320000
1991-01-17,202.955002,213.714996,202.955002,209.259995,209.259995,424700000
1991-01-18,209.259995,211.625000,205.610001,211.494995,211.494995,277320000
1991-01-21,211.494995,214.820007,208.975006,214.365005,214.365005,193920000
1991-01-22,214.365005,214.860001,211.554993,211.975006,211.975006,262360000
1991-01-23,211.975006,216.110001,210.740005,215.830002,215.830002,267680000
1991-01-24,215.830002,220.639999,215.830002,219.785004,219.785004,353120000
1991-01-25,219.785004,222.080002,218.994995,221.014999,221.014999,317580000
1991-01-28,221.014999,223.494995,220.035004,222.240005,222.240005,257000000
1991-01-29,222.240005,224.565002,221.035004,224.470001,224.470001,304120000
1991-01-30,224.470001,229.289993,223.675003,229.274994,229.274994,405320000
1991-01-31,229.274994,232.675003,228.755005,232.425003,232.425003,354520000
1991-02-01,232.425003,236.014999,231.274994,234.449997,234.449997,336440000
1991-02-04,234.449997,237.395004,233.130005,236.869995,236.869995,371880000
1991-02-05,236.869995,241.729996,236.289993,241.565002,241.565002,417020000
1991-02-06,241.565002,247.494995,240.304993,247.054993,247.054993,439180000
1991-02-07,247.054993,249.294998,241.585007,243.425003,243.425003,491200000
1991-02-08,243.425003,245.115005,241.539993,244.475006,244.475006,336380000
1991-02-11,244.475006,249.539993,244.475006,249.304993,249.304993,369680000
1991-02-12,249.304993,250.455002,247.500000,248.199997,248.199997,401480000
1991-02-13,248.199997,250.375000,246.574997,250.335007,250.335007,353160000
1991-02-14,250.335007,251.714996,244.464996,245.589996,245.589996,383340000
1991-02-15,245.589996,249.244995,245.585007,248.335007,248.335007,310060000
1991-02-19,248.335007,251.065002,247.535004,250.815002,250.815002,265780000
1991-02-20,250.044998,250.044998,247.294998,247.759995,247.759995,284480000
1991-02-21,247.759995,249.179993,246.649994,246.854996,246.854996,285620000
1991-02-22,246.854996,252.850006,246.714996,248.634995,248.634995,354020000
1991-02-25,248.634995,252.535004,248.404999,250.039993,250.039993,298520000
1991-02-26,250.039993,250.039993,246.380005,247.804993,247.804993,260920000
1991-02-27,247.804993,250.059998,246.675003,249.714996,249.714996,323840000
1991-02-28,249.714996,251.345001,248.119995,250.115005,250.115005,342920000
1991-03-01,250.115005,252.869995,247.794998,252.389999,252.389999,321060000
1991-03-04,252.389999,253.929993,251.214996,253.380005,253.380005,299580000
1991-03-05,253.380005,262.980011,253.380005,262.179993,262.179993,449760000
1991-03-06,262.184998,267.385010,262.184998,263.149994,263.149994,566160000
1991-03-07,263.149994,265.445007,261.494995,264.565002,264.565002,383780000
1991-03-08,264.565002,267.459991,262.804993,262.859985,262.859985,375820000
1991-03-11,262.859985,262.859985,254.750000,255.179993,255.179993,322500000
1991-03-12,255.179993,255.179993,250.315002,250.669998,250.669998,325020000
1991-03-13,250.669998,257.339996,250.669998,257.070007,257.070007,325900000
1991-03-14,257.070007,260.190002,254.604996,255.794998,255.794998,398820000
1991-03-15,255.794998,256.654999,252.565002,254.630005,254.630005,315440000
1991-03-18,254.630005,256.945007,252.839996,255.625000,255.625000,276580000
1991-03-19,255.625000,255.625000,249.699997,253.850006,253.850006,298680000
1991-03-20,253.850006,256.350006,252.979996,256.089996,256.089996,322880000
1991-03-21,256.089996,258.519989,252.035004,252.970001,252.970001,413840000
1991-03-22,252.970001,253.565002,251.309998,252.270004,252.270004,336160000
1991-03-25,252.270004,256.899994,252.229996,255.774994,255.774994,297140000
1991-03-26,255.774994,264.834991,255.774994,264.670013,264.670013,383940000
1991-03-27,264.670013,267.929993,264.665009,266.554993,266.554993,388760000
1991-03-28,266.554993,267.540009,264.850006,264.904999,264.904999,368600000
1991-04-01,264.904999,265.095001,262.730011,264.595001,264.595001,252380000
1991-04-02,264.595001,273.885010,264.595001,273.850006,273.850006,399260000
1991-04-03,273.850006,277.010010,273.850006,275.149994,275.149994,459620000
1991-04-04,275.149994,279.635010,274.279999,277.285004,277.285004,432220000
1991-04-05,277.285004,278.924988,273.899994,275.440002,275.440002,400520000
1991-04-08,275.440002,276.005005,273.964996,275.654999,275.654999,297860000
1991-04-09,275.654999,277.459991,272.420013,272.934998,272.934998,340940000
1991-04-10,272.934998,274.630005,269.505005,271.065002,271.065002,345400000
1991-04-11,271.065002,278.834991,271.065002,278.450012,278.450012,395820000
1991-04-12,278.450012,280.260010,275.859985,279.204987,279.204987,371700000
1991-04-15,279.204987,279.204987,274.635010,278.290009,278.290009,335600000
1991-04-16,278.290009,282.225006,277.565002,282.029999,282.029999,446900000
1991-04-17,282.029999,286.049988,282.029999,283.385010,283.385010,535120000
1991-04-18,283.385010,283.429993,277.734985,277.779999,277.779999,511060000
1991-04-19,277.779999,277.779999,273.355011,274.005005,274.005005,436020000
1991-04-22,274.005005,274.005005,268.904999,271.325012,271.325012,306880000
1991-04-23,271.325012,274.619995,270.549988,272.144989,272.144989,323100000
1991-04-24,272.144989,275.195007,271.755005,274.535004,274.535004,316460000
1991-04-25,274.535004,275.049988,271.769989,271.964996,271.964996,339160000
1991-04-26,271.964996,271.964996,268.630005,271.299988,271.299988,298400000
1991-04-29,271.299988,272.739990,266.035004,266.144989,266.144989,280600000
1991-04-30,266.144989,266.204987,259.350006,263.654999,263.654999,402940000
1991-05-01,263.654999,264.244995,259.690002,264.220001,264.220001,370380000
1991-05-02,264.220001,268.195007,264.220001,266.515015,266.515015,349580000
1991-05-03,266.515015,267.255005,265.000000,267.109985,267.109985,284220000
1991-05-06,267.109985,267.404999,265.160004,267.329987,267.329987,239160000
1991-05-07,267.329987,269.734985,265.984985,266.244995,266.244995,313860000
1991-05-08,266.244995,268.045013,265.024994,267.165009,267.165009,317020000
1991-05-09,267.165009,271.885010,267.165009,271.239990,271.239990,359240000
1991-05-10,271.239990,273.600006,268.105011,268.709991,268.709991,316700000
1991-05-13,268.709991,270.635010,267.149994,268.989990,268.989990,252000000
1991-05-14,268.989990,268.989990,264.855011,266.089996,266.089996,310060000
1991-05-15,266.089996,266.089996,256.545013,258.109985,258.109985,373480000
1991-05-16,258.109985,261.980011,258.109985,260.695007,260.695007,308540000
1991-05-17,260.695007,260.894989,258.144989,260.464996,260.464996,292400000
1991-05-20,260.464996,261.260010,257.825012,258.619995,258.619995,250780000
1991-05-21,258.619995,262.470001,258.619995,261.255005,261.255005,332920000
1991-05-22,261.255005,266.545013,261.255005,265.690002,265.690002,323500000
1991-05-23,265.690002,267.934998,265.690002,267.174988,267.174988,341700000
1991-05-24,267.174988,270.024994,267.174988,269.505005,269.505005,256000000
1991-05-28,269.505005,273.434998,269.505005,273.375000,273.375000,252660000
1991-05-29,273.375000,275.679993,272.855011,274.359985,274.359985,295260000
1991-05-30,274.359985,278.119995,273.605011,277.239990,277.239990,301220000
1991-05-31,277.239990,279.000000,275.315002,279.000000,279.000000,314760000
1991-06-03,279.000000,281.420013,277.040009,280.934998,280.934998,284320000
1991-06-04,280.934998,281.320007,278.625000,281.130005,281.130005,314300000
1991-06-05,281.130005,281.130005,276.855011,277.364990,277.364990,316620000
1991-06-06,277.364990,277.880005,273.869995,274.209991,274.209991,323060000
1991-06-07,274.209991,274.209991,268.804993,270.570007,270.570007,291640000
1991-06-10,270.570007,271.625000,268.119995,268.375000,268.375000,227620000
1991-06-11,268.375000,271.010010,268.184998,269.255005,269.255005,280640000
1991-06-12,269.255005,269.255005,263.239990,265.290009,265.290009,313820000
1991-06-13,265.290009,266.559998,263.859985,264.790009,264.790009,255400000
1991-06-14,264.790009,268.454987,264.790009,267.799988,267.799988,270000000
1991-06-17,267.799988,269.795013,267.174988,267.570007,267.570007,233200000
1991-06-18,267.570007,268.459991,264.765015,265.480011,265.480011,290840000
1991-06-19,265.480011,265.480011,260.015015,260.269989,260.269989,301660000
1991-06-20,260.269989,261.195007,257.904999,260.559998,260.559998,287840000
1991-06-21,260.559998,261.970001,259.484985,260.279999,260.279999,302260000
1991-06-24,260.279999,260.279999,250.740005,250.884995,250.884995,248240000
1991-06-25,250.884995,254.369995,250.460007,250.994995,250.994995,258060000
1991-06-26,250.994995,253.149994,249.785004,252.449997,252.449997,272960000
1991-06-27,252.449997,255.574997,252.445007,255.255005,255.255005,277820000
1991-06-28,255.255005,256.010010,251.104996,254.195007,254.195007,320660000
1991-07-01,254.195007,259.924988,254.195007,259.119995,259.119995,243860000
1991-07-02,259.119995,259.119995,255.884995,256.089996,256.089996,273080000
1991-07-03,256.089996,256.089996,251.210007,252.425003,252.425003,250040000
1991-07-05,252.425003,253.574997,251.345001,251.975006,251.975006,112520000
1991-07-08,251.975006,259.075012,249.994995,258.929993,258.929993,243580000
1991-07-09,258.929993,262.875000,258.929993,260.679993,260.679993,302960000
1991-07-10,260.679993,265.470001,260.679993,263.325012,263.325012,343220000
1991-07-11,263.325012,264.144989,262.079987,263.839996,263.839996,280060000
1991-07-12,263.839996,267.725006,263.100006,267.440002,267.440002,310940000
